nodeName	altName	nodeAttr[nodesPresent, ]
Rv3151	NA	blue
Rv3153	NA	blue
Rv3155	NA	blue
Rv3157	NA	blue
Rv3159c	NA	blue
Rv3161c	NA	blue
Rv3162c	NA	blue
Rv3163c	NA	blue
Rv3165c	NA	blue
Rv3166c	NA	blue
Rv3167c	NA	blue
Rv3169	NA	blue
Rv3175	NA	blue
Rv3182	NA	blue
Rv3184	NA	blue
Rv3185	NA	blue
Rv3186	NA	blue
Rv3202c	NA	blue
Rv3207c	NA	blue
Rv3209	NA	blue
Rv3211	NA	blue
Rv3214	NA	blue
Rv3217c	NA	blue
Rv3219	NA	blue
Rv3221c	NA	blue
Rv3223c	NA	blue
Rv3225c	NA	blue
Rv3227	NA	blue
Rv3232c	NA	blue
Rv3236c	NA	blue
Rv3237c	NA	blue
Rv3238c	NA	blue
Rv3240c	NA	blue
Rv3249c	NA	blue
Rv3251c	NA	blue
Rv3259	NA	blue
Rv3261	NA	blue
Rv3263	NA	blue
Rv3266c	NA	blue
Rv3269	NA	blue
Rv3270	NA	blue
Rv3271c	NA	blue
Rv3276c	NA	blue
Rv3286c	NA	blue
Rv3295	NA	blue
Rv3296	NA	blue
Rv3298c	NA	blue
Rv3300c	NA	blue
Rv3306c	NA	blue
Rv3307	NA	blue
Rv3308	NA	blue
Rv3310	NA	blue
Rv3316	NA	blue
Rv3318	NA	blue
Rv3345c	NA	blue
Rv3346c	NA	blue
Rv3354	NA	blue
Rv3356c	NA	blue
Rv3363c	NA	blue
Rv3365c	NA	blue
Rv3367	NA	blue
Rv3368c	NA	blue
Rv3370c	NA	blue
Rv3377c	NA	blue
Rv3378c	NA	blue
Rv3379c	NA	blue
Rv3380c	NA	blue
Rv3382c	NA	blue
Rv3384c	NA	blue
Rv3385c	NA	blue
Rv3397c	NA	blue
Rv3398c	NA	blue
Rv3400	NA	blue
Rv3401	NA	blue
Rv3403c	NA	blue
Rv3404c	NA	blue
Rv3408	NA	blue
Rv3411c	NA	blue
Rv3413c	NA	blue
Rv3415c	NA	blue
Rv3417c	NA	blue
Rv3419c	NA	blue
Rv3422c	NA	blue
Rv3424c	NA	blue
Rv3431c	NA	blue
Rv3433c	NA	blue
Rv3434c	NA	blue
Rv3435c	NA	blue
Rv3436c	NA	blue
Rv3443c	NA	blue
Rv3445c	NA	blue
Rv3450c	NA	blue
Rv3452	NA	blue
Rv3453	NA	blue
Rv3454	NA	blue
Rv3455c	NA	blue
Rv3456c	NA	blue
Rv3458c	NA	blue
Rv3461c	NA	blue
Rv3472	NA	blue
Rv3474	NA	blue
Rv3475	NA	blue
Rv3479	NA	blue
Rv3487c	NA	blue
Rv3490	NA	blue
Rv3495c	NA	blue
Rv3497c	NA	blue
Rv3498c	NA	blue
Rv3503c	NA	blue
Rv3504	NA	blue
Rv3507	NA	blue
Rv3509c	NA	blue
Rv3510c	NA	blue
Rv3515c	NA	blue
Rv3517	NA	blue
Rv3518c	NA	blue
Rv3519	NA	blue
Rv3521	NA	blue
Rv3523	NA	blue
Rv3526	NA	blue
Rv3527	NA	blue
Rv3528c	NA	blue
Rv3533c	NA	blue
Rv3535c	NA	blue
Rv3541c	NA	blue
Rv3542c	NA	blue
Rv3543c	NA	blue
Rv3544c	NA	blue
Rv3545c	NA	blue
Rv3548c	NA	blue
Rv3549c	NA	blue
Rv3550	NA	blue
Rv3555c	NA	blue
Rv3565	NA	blue
Rv3569c	NA	blue
Rv3585	NA	blue
Rv3587c	NA	blue
Rv3590c	NA	blue
Rv3592	NA	blue
Rv3594	NA	blue
Rv3595c	NA	blue
Rv3599c	NA	blue
Rv3601c	NA	blue
Rv3609c	NA	blue
Rv3617	NA	blue
Rv3619c	NA	blue
Rv3621c	NA	blue
Rv3623	NA	blue
Rv3631	NA	blue
Rv3639c	NA	blue
Rv3640c	NA	blue
Rv3641c	NA	blue
Rv3647c	NA	blue
Rv3649	NA	blue
Rv3651	NA	blue
Rv3652	NA	blue
Rv3653	NA	blue
Rv3654c	NA	blue
Rv3655c	NA	blue
Rv3656c	NA	blue
Rv3657c	NA	blue
Rv3660c	NA	blue
Rv3661	NA	blue
Rv3664c	NA	blue
Rv3665c	NA	blue
Rv3666c	NA	blue
Rv3667	NA	blue
Rv3668c	NA	blue
Rv3669	NA	blue
Rv3673c	NA	blue
Rv3674c	NA	blue
Rv3675	NA	blue
Rv3676	NA	blue
Rv3677c	NA	blue
Rv3684	NA	blue
Rv3690	NA	blue
Rv3691	NA	blue
Rv3692	NA	blue
Rv3693	NA	blue
Rv3694c	NA	blue
Rv3695	NA	blue
Rv3696c	NA	blue
Rv3699	NA	blue
Rv3703c	NA	blue
Rv3704c	NA	blue
Rv3708c	NA	blue
Rv3710	NA	blue
Rv3713	NA	blue
Rv3714c	NA	blue
Rv3720	NA	blue
Rv3721c	NA	blue
Rv3723	NA	blue
Rv3725	NA	blue
Rv3726	NA	blue
Rv3727	NA	blue
Rv3729	NA	blue
Rv3731	NA	blue
Rv3734c	NA	blue
Rv3736	NA	blue
Rv3738c	NA	blue
Rv3747	NA	blue
Rv3749c	NA	blue
Rv3753c	NA	blue
Rv3755c	NA	blue
Rv3758c	NA	blue
Rv3760	NA	blue
Rv3762c	NA	blue
Rv3766	NA	blue
Rv3769	NA	blue
Rv3777	NA	blue
Rv3779	NA	blue
Rv3785	NA	blue
Rv3788	NA	blue
Rv3789	NA	blue
Rv3790	NA	blue
Rv3792	NA	blue
Rv3793	NA	blue
Rv3795	NA	blue
Rv3797	NA	blue
Rv3801c	NA	blue
Rv3803c	NA	blue
Rv3806c	NA	blue
Rv3808c	NA	blue
Rv3809c	NA	blue
Rv3813c	NA	blue
Rv3814c	NA	blue
Rv3816c	NA	blue
Rv3821	NA	blue
Rv3823c	NA	blue
Rv3825c	NA	blue
Rv3827c	NA	blue
Rv3839	NA	blue
Rv3842c	NA	blue
Rv3846	NA	blue
Rv3856c	NA	blue
Rv3857c	NA	blue
Rv3858c	NA	blue
Rv3859c	NA	blue
Rv3860	NA	blue
Rv3861	NA	blue
Rv3863	NA	blue
Rv3869	NA	blue
Rv3870	NA	blue
Rv3877	NA	blue
Rv3879c	NA	blue
Rv3883c	NA	blue
Rv3885c	NA	blue
Rv3887c	NA	blue
Rv3891c	NA	blue
Rv3893c	NA	blue
Rv3905c	NA	blue
Rv3906c	NA	blue
Rv3910	NA	blue
Rv3912	NA	blue
